id,name,address,reviewcnt,rate,price,phone,cuisine,score
OL0tLwE5Er1JX2dtEjjerg,Rose Bar,2 Lexington Ave New York NY 10010,273,3.5,3,(212) 920-3300,Lounges,0
OLS8G_pClL1PuBJcFY-O4g,Not Ray's Pizza,690 Fulton St Brooklyn NY 11217,167,3.5,1,(718) 330-2400,Pizza,0
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,8 W 18th St New York NY 10011,1150,4,2,(212) 255-0018,Japanese,0
OLY3Ppf7PHFeT0j_O6ptVg,Zen 6,328 E 6th St New York NY 10003,505,4,2,(646) 429-8471,Ramen,0
OLa3-KQO9rHjswo55E3Jgg,Trattoria La Sorrentina,7831 Bergenline Ave North Bergen NJ 07047,435,4.5,2,(201) 869-8100,Italian,0
OM56azu8nYIuswppOcE5hA,Freddie's Tavern & Grille,1100 Green Ln Bristol PA 19007,2,1.5,2,(215) 781-3162,Bars,0
OMRkRHFXmS9txTWirA-yMA,Taheni Mediterranean Grill,224 4th Ave Brooklyn NY 11215,139,4.5,1,(718) 522-2083,Falafel,0
OMRkRHFXmS9txTWirA-yMA,Taheni Mediterranean Grill,224 4th Ave Brooklyn NY 11215,140,4.5,1,(718) 522-2083,Falafel,0
OMp-wasWFsrOo6MYX2zw6Q,Upstairs At the Kimberly,145 E 50th St Fl 31 New York NY 10022,423,3.5,3,(212) 888-1220,Lounges,0
OMv26_R8kaek1G7_QhBPkg,M. Wells Steakhouse,43-15 Crescent St Long Island City NY 11101,338,3.5,3,(718) 786-9060,Steakhouses,0
ONAYYHa-QALPbDde9C-ujQ,99 Favor Taste-Flushing,135-41 37th Ave Flushing NY 11354,300,3.5,2,(718) 460-9699,Hot Pot,0
ONEe1U1fNGT80jAEE0sCrg,Vapiano,113 University Pl New York NY 10003,985,3.5,2,(212) 777-9477,Italian,0
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St Unit 103 New York NY 10036,990,4,2,(646) 692-9115,Japanese,0
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St Unit 103 New York NY 10036,991,4,2,(646) 692-9115,Japanese,0
ONpovEzuqFtHMHN-AtPd8g,Guadalupe Inn,1 Knickerbocker Ave Brooklyn NY 11237,108,4,2,(718) 366-0500,Mexican,0
OOoua3Q6PfqtImv3DjdcWw,Parlay,4024 8th Ave Sunset Park NY 11232,271,4.5,1,,American (New),0
OP6D71ybpsBBmJEKCftQJw,Wa Wa Restaurant,406 E 1st Long Beach CA 90802,278,4,1,(562) 590-3485,Chinese,0
OPb4w9WlyLlgUBadQl7P2A,Ariana's Pizzeria & Italian Restaurant,230 Levittown Pkwy Levittown PA 19054,17,4,1,(215) 949-8785,Pizza,0
OPoCWOvZtTPffZmDIynUHQ,Vivo Osteria,242 Glen Cove Ave Glen Cove NY 11542,31,4,3,(516) 801-1450,Italian,0
OQOr0DE1HtSNfxO5_mwfFg,Five & Dime,8 Park Pl New York NY 10007,24,5,2,(212) 433-3463,Coffee & Tea,0
OQYIcjYYb3eLmCMeCM8xSw,M & K #3 Spanish Restaurant and Bar,1727 Richmond Rd Todt Hill NY 10306,12,4,2,(347) 825-3332,Spanish,0
ORD7lOcTMvyuMPo7sIYdIA,IHOP,935 Richmond Ave Ste 947 Staten Island NY 10314,96,2.5,2,(718) 494-4467,Breakfast & Brunch,0
OT3K93M3Hi2HxcZagJVk7A,Don Cesar Restaurant & Bar,7528 Amboy Rd Staten Island NY 10307,31,4,2,(718) 227-2444,Mexican,0
OTBZ6kBXdU5hHsadNLn-Bw,Sunshine Food & Deli,1431 Forest Ave Staten Island NY 10302,7,4,1,(718) 447-3354,Mexican,0
OTJHU1JwzcClrdF1cqSj_w,Island Taste Restaurant & Lounge,243-10 Merrick Blvd Queens NY NY 11422,83,3,2,(718) 267-5000,Caribbean,0
OTpQbSQNGiGudqJKJASmpw,Fiore Deli of Hoboken,414 Adams St Hoboken NJ 07030,432,4.5,1,(201) 659-1655,Delis,0
OUJkCwzbtw16_KZAzYgE5w,Grimaldi's,656 6th Ave New York NY 10010,678,3.5,2,(646) 484-5665,Pizza,0
OUiTZXpefXnHmZTyWrfU8Q,Lucky Express Chinese Cuisine,1200 E Carson St Ste 100 Long Beach CA 90807,75,3.5,1,(562) 595-5969,Chinese,0
OUzTKc5YcCPOPG5e8Di67g,Sala One Nine,35 W 19th St New York NY 10011,702,4,2,(212) 229-2300,Tapas Bars,0
OV66AsjGZZMvugzrxu4aig,Subway,15 S William St New York NY 10004,1,1,0,(212) 509-2333,Fast Food,0
OW6fzn-y8xacl8Hgg7oRIw,LA frida,939 E 4th St Long Beach CA 90802,67,4,1,(562) 283-9928,Mexican,0
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,14508 14th Ave Whitestone NY 11357,64,4,1,(718) 767-7854,Chinese,0
OXwlm-w6TBs6h33A7UzvsA,Blimpie,24 Willoughby St Brooklyn NY 11201,17,3.5,0,(718) 254-0703,Sandwiches,0
OYKNRBU-unLF-r0bRZwY3A,Peaches,393 Lewis Ave Brooklyn NY 11233,855,3.5,2,(718) 942-4162,Southern,0
OYOOe7XElvIKC9GKIdTP_Q,Juice Press,207 7th Ave Brooklyn NY 11215,12,3.5,4,(212) 777-0034,Juice Bars & Smoothies,0
OYeIasyGnl8DL8zgYVW3ow,Stix Kosher Restaurant,10115 Queens Blvd Forest Hills NY 11375,152,4,2,(718) 275-5566,Kosher,0
OYmNzOzsAozGaA-L2rMvmQ,The Bronx Brewery,856 E 136th St Bronx NY 10454,85,4,1,(718) 402-1001,Breweries,0
OZtXG5DUsJZrtMFWodCNnA,Harlem Food Bar,2100 Frederick Douglass Blvd New York NY 10026,190,3.5,2,(212) 222-9570,American (New),0
O_83zzd03EyC6WBAzYKSBw,Pizza Barn,2670 Rt 206 Mount Holly NJ 08060,15,3.5,2,(609) 265-8801,Pizza,0
O_uR0KLlCtQfPQ83QAF3lg,Deng Ji Restaurant,46-22 Kissena Blvd Flushing NY 11355,17,3.5,2,(718) 358-3588,Chinese,0
OaMvvcvdwnbSGGRz3oWQaA,Kum Gang San,138-20 Northern Blvd Flushing NY 11354,345,3,2,(718) 461-0909,Korean,0
OaZEhQDf4AVYDhyK3WuVjA,Deep Blue,John F Kennedy International Airport Terminal 5 Jamaica NY 11464,233,3,2,(866) 508-3558,Sushi Bars,0
ObjazJwm92h-gBq5nJUz0w,Bridgeview Diner,9011 3rd Ave Brooklyn NY 11209,235,2.5,2,(718) 680-9818,Diners,0
Obr6rLjib-n2S6IdJqasuQ,Step In Restaurant,1309 Metropolitan Ave Bronx NY 10462,92,4,2,(718) 822-0562,Lounges,0
Od82pxnqILWhXZV6YNdD9Q,Halal Cart,Wall St & Water St New York NY 10005,8,2.5,1,,Food Stands,0
OeDnr5P7pJ0Q6s8yCcqzkw,Audrey's Concerto,2379 86th St Brooklyn NY 11214,396,4,1,(718) 266-2829,Bakeries,0
OeIZ028BfyQBiGGEokOiSg,Addeo's Riverdale Pizzeria,5654 Riverdale Ave Bronx NY 10471,63,3.5,1,(718) 549-4750,Pizza,0
OfhbwhWzIn6TYYpubLZNsQ,Tang Maru,500 10th St Palisades Park NJ 07650,156,4,2,(201) 482-8744,Korean,0
OgBHjSdJCOsoug67rrihCw,Poor Richard's Cocktails,6412 E Stearns St Long Beach CA 90815,57,3.5,1,(562) 596-0882,Dive Bars,0
OhUwfEt_scdr6tiptSI8NQ,Liman Restaurant,2710 Emmons Ave Brooklyn NY 11235,219,4,3,(718) 769-3322,Turkish,0
OhfQPmvbkLoEYJGDpJ7bSw,Casablanca Cocktail Lounge,300 Malcolm X Blvd Brooklyn NY 11233,104,4,2,,Cocktail Bars,0
OhhDAZ6L0ylde0paQqZzAA,Sushi Kinoya,5521 E Stearns St Long Beach CA 90815,749,4.5,2,(562) 598-8169,Sushi Bars,0
Ohi-o00luDtU7TMpVtJHJw,Blossom,187 9th Ave New York NY 10011,892,4,3,(212) 627-1144,Vegetarian,0
OiJyaW5_26o5w2Zfyv9L4w,Red Lobster,211 Old Country Rd Carle Place NY 11514,139,3,2,(516) 248-7411,Seafood,0
OiSjFh06dsNonI0cPXMSOw,Bondurants,303 E 85th St New York NY 10028,421,4,2,(212) 249-1509,American (New),0
OiVE43EGWOl8tMdA35o0SA,Philly's Best,1998 Ximeno Ave Long Beach CA 90815,196,4,1,(562) 986-7872,Cheesesteaks,0
OiqGAhC5EQXb1CaNxxvfBQ,Harney & Sons SoHo,433 Broome St Ground Fl New York NY 10013,627,4.5,2,(212) 933-4853,Coffee & Tea,0
OjeikFkL0TC_f3iDF8CV-Q,Jin Feng Restaurant,6 Eldridge St Manhattan NY 10002,1,5,0,(212) 966-6626,Chinese,0
OjzPLq1dzh_Rrn9ltkDAOQ,California Pizza Kitchen at Westbury,1256 Old Country Rd Costco Plaza Westbury NY 11590,143,3,2,(516) 683-3338,Pizza,0
OkLCVAUzB-SNmDAfNdSNRA,Orange Grill,2547 Cropsey Ave Brooklyn NY 11214,121,4,3,(347) 673-5411,Bars,0
Ok_4U6YHQqnA2p8u37QYMg,Lower East Side,New York NY 10002,25,4.5,0,,Local Flavor,0
Okbtt-ISFB3kuoxkl2wVgg,The Simone,151 E 82nd St New York NY 10028,72,4.5,4,(212) 772-8861,French,0
OkhgITS5jwdcDuyaA7JO6Q,Super Pollo,18 E Park Ave Long Beach NY 11561,56,4.5,2,(516) 208-8966,Peruvian,0
Ol5056_X8h--AIGFZE6FGw,California Pizza Kitchen at Long Beach Marketplace,6417 E Pacific Coast Hwy The Marketplace Long Beach CA 90803,197,3.5,2,(562) 596-2775,Pizza,0
Om6KGbN524K6pu9IkPT0Rg,Maite,159 Central Ave Brooklyn NY 11221,146,4.5,2,(718) 366-3090,Bars,0
OmB4X44Ru8gjD6qgSNlXdg,Primola,1226 2nd Ave New York NY 10065,93,3.5,3,(212) 758-1775,Italian,0
OmCJH9XPC_Zc9S7CWe__Xw,Hot Space Grilled Fish 麻辣空間,39-07 Prince St Fl 1 Flushing NY 11354,25,4.5,3,(718) 939-3237,Szechuan,0
OnidtGyzl1rNh9OyGsY85Q,Liberty State Park,200 Morris Pesin Dr Jersey City NJ 07305,177,4.5,0,(201) 915-3403,Parks,0
OoFr5pilPnfIhH5Uvj7aAw,Rosarito Fish Shack,168 Wythe Ave Brooklyn NY 11211,477,3,2,(718) 388-8833,Seafood,0
OoKFeOTy9eJTrZ5KyNX0Mg,Spot Dessert Bar,11 W 32nd St Fl 2 New York NY 10001,509,3.5,2,(212) 967-0269,Desserts,0
OoaAxO3LP7k66ILhMUVrAQ,The Inn,943 W Beech St Long Beach NY 11561,75,3,2,(516) 432-9220,American (Traditional),0
OofmVVS_lSodfmqcSCSfww,Colorado Lagoon,5119 E Colorado St Long Beach CA 90814,43,4,0,,Swimming Pools,0
Op5Iq3h6xKDXcDdzRHgrsg,TONÉ-CAFÉ Georgian Bread,265 Neptune Ave Brooklyn NY 11235,179,4,2,(718) 332-8082,Bakeries,0
OpUM9bpPbk8SV5JNosGyHQ,Green Garden,752 Forest Ave Staten Island NY 10310,23,3,2,(718) 815-0161,Chinese,0
OpznWBS2gObf3qmu4ChBhQ,Latourette Park,Staten Island NY 10306,7,4.5,0,,Parks,0
OqNmzS2N2I750zYgUC6IgA,Riverpark,450 E 29th St New York NY 10016,680,4,3,(212) 729-9790,American (New),0
OrOhrEUs74eQd6veZJEPoQ,Hickory's Famous BBQ Grill,674 Port Washington Blvd Port Washington NY 11050,88,4,1,(516) 883-7174,Barbeque,0
Orbsfc3nI21mQ8cwSPahhg,The Four Horsemen,295 Grand St Williamsburg NY 11211,124,4.5,2,(718) 599-4900,Wine Bars,0
OrcUwmBLtbUQFYxI7KulqA,Heritage Park,18600 Bloomfield Ave Cerritos CA 90703,214,4.5,0,(562) 916-8570,Parks,0
OrxI6slr5EM46gE3BHfTug,Raymi,43 W 24th St New York NY 10010,574,4,3,(212) 929-1200,Peruvian,0
OsA5iRphHwPlYNhdddvBng,June,231 Court St Brooklyn NY 11201,141,4,2,(917) 909-0434,Wine Bars,0
OsEMa_QiTDiwSmoRmf8O3g,Dante at GENUINE,191 Grand St New York NY 10013,32,4.5,3,(646) 726-4633,Cocktail Bars,0
OtbPn7ePP9bikQ_jXKS28A,The Stumble Inn,1454 2nd Ave New York NY 10021,398,3.5,2,(212) 650-0561,American (Traditional),1
Oth2wFj3kjc8PvqVoXlBxg,Dirty Pierre's,13 Station Square Forest Hills NY 11375,365,4,2,(718) 830-9698,Bars,0
OtzVH11IB2LJAdo2pjrkjw,Kosher Giant Bagel,480 Rockaway Tpke Lawrence NY 11559,10,3.5,2,(516) 239-0440,Kosher,0
OuQlOuFZq3_JbuPoBrUlVw,American Steak And Fries,700 Pine Ave Long Beach CA 90813,80,4,1,,Sandwiches,0
OvfypjwzWg9CrREYFaCx0g,Jimmy Hays Steakhouse,4310 Austin Blvd Island Park NY 11558,107,4,4,(516) 432-5155,Steakhouses,0
OvrmTPsW4QAHzbI2VGZNcQ,White Wasabi Sushi + Beer,6640 E Pacific Coast Hwy Long Beach CA 90803,286,4,2,(562) 799-0278,Sushi Bars,0
OwDRIugcA4LkUuTRqpJsog,Naked Dog,47 Java St Greenpoint NY 11222,134,4.5,2,(929) 337-8096,Italian,0
OwV-MtDBC2H08rVcBqP2mA,Pio Pio 8,604 10th Ave New York NY 10036,2010,4,2,(212) 459-2929,Latin American,1
Ownp6aUR1lgsodEivpdoUw,Herboristeria del Rei,barcelona NJ 08002,1,5,0,,Coffee & Tea,0
OxMWo832mO6pAd7VyevSpA,Ren Wen Noodle Factory,7 Great Neck Rd Great Neck NY 11021,31,4,2,(516) 809-8888,Noodles,0
OxOYw3pU5GIxfLIyzGjPgg,Eli's Essentials,189 79th St At 3rd Ave New York NY 10075,11,2.5,4,(212) 879-7160,Bakeries,0
OxQ1lGq3uzl8_fgW67rXdQ,Tikka Indian Grill,119-30 Metropolitan Ave Kew Gardens NY 11415,116,4,2,(718) 480-1307,Indian,0
OxkdxarPVk_BNGDpllqiBA,Under the Pier,7600 Bristol Pike Levittown PA 19057,61,4,2,(215) 945-9967,Seafood,0
OxqUWRZFUOz3r6_4bh4mfg,Cock & Bull,23 W 45th St New York NY 10036,410,4,2,(212) 819-1900,British,0
Oy7mBz6xtCWkaeoF2l1ZKw,120 Bay Cafe,120 Bay St Staten Island NY 10301,61,3.5,2,(718) 273-7770,American (Traditional),0
OyIuWbssnvp7CmXsMJsy0Q,Zinburger Wine & Burger Bar,850 Rte 3 Ste 105 Clifton NJ 07012,664,3.5,2,(973) 272-1492,Burgers,0
Oyo1aojLt5Q6FXBNjidVeQ,An Beal Bocht Cafe,445 W 238th St Bronx NY 10463,106,4,2,(718) 884-7127,Irish,0
OzmEUGJ3CmGAJED1pCLhkA,Neighborliness Bakery,70 Bayard St Ste A Manhattan NY 10013,3,4.5,1,(212) 226-8869,Coffee & Tea,0
P-10TWOaqdoA4Trz2QQzDg,Cafe Kiskeya,27111 Union Turnpike New Hyde Park NY 11040,44,3,2,(718) 343-1170,Spanish,0
P0nR0nC4gPWxP3LpazSrOg,Latin Bakery Restaurant,41-41 Main St Flushing NY 11355,23,3.5,1,(718) 961-8900,Bakeries,0
P18CIV-T64djzTMyUkY3QA,Darina Cafe,317 Sand Ln Staten Island NY 10305,6,3.5,0,(718) 351-4413,Russian,0
P24zWPRDFCWo-IE-SvdIdQ,Cibao Invita,749 Broadway Bayonne NJ 07002,72,3.5,1,(201) 471-2740,Spanish,0
P2C2U2LRC-POjGClJMKr6A,Domenico's Pizza,3295 Amboy Rd Ste 3 Staten Island NY 10306,33,4,2,(718) 351-2100,Pizza,0
P2CTp4xyaNCe2AXSiLeOSQ,The Odeon,145 W Broadway New York NY 10013,544,4,3,(212) 233-0507,American (New),0
P2XxT0vLZMh0zaiqgrywFw,Northern King Dumpling - Wang Mandu,149-44 Northern Blvd Flushing NY 11354,24,4.5,1,(718) 461-8878,Korean,0
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace,714 65th St Brooklyn NY 11220,585,4,2,(718) 765-0098,Dim Sum,0
P3NfoMjBy_o2BTNNZ-5okg,Apothèke,9 Doyers St New York NY 10013,1287,4,3,(212) 406-0400,Lounges,1
P3jv2xm3H314sEiAuSW_WA,Justin Tea,69 Mulberry St New York NY 10013,14,3,1,(347) 788-9317,Bubble Tea,0
P3rFiDs3SO-_82XhZIY4_Q,Pado Sushi,17153 46th Ave Flushing NY 11358,87,3.5,2,(718) 321-3047,Korean,0
P4AqEW0Bs-6bkA_fHpcBlA,Bar Jamón,125 E 17th St New York NY 10003,258,4,3,(212) 253-2773,Spanish,0
P4Eeg6f1JtuXO0k6zR-JSg,Carlos & Gabby's,143 Washington Ave Lawrence NY 11559,29,3,2,(516) 239-8226,Mexican,0
P4HX6tjQQK4gbdn_d0cGTw,Ground Support,399 W Broadway New York NY 10012,447,4,2,(212) 219-8733,Coffee & Tea,0
P4hm-IKNMbBbtfWSvPf25A,The Meatball Shop,84 Stanton St New York NY 10002,2630,4,2,(212) 982-8895,Italian,1
P4iD0CGBWbLAErbWP9uIDQ,Xaviars on the Hudson,71 Water Grant St Yonkers NY 10701,616,4,3,(914) 965-1111,French,0
P5X8K61nDAlo8QrgCn-agQ,Zeppelin Hall Biergarten and Restaurant,88 Liberty View Dr Jersey City NJ 07305,745,3.5,2,(201) 721-8888,American (Traditional),0
P5mFtOSiQmplOj0yVP13PQ,Rasoi Restaurant,810 Newark Ave Jersey City NJ 07306,312,3.5,2,(201) 222-8850,Indian,0
P60EZMplXEUewCORLrSpHw,Smile To Go,49 Water St Brooklyn NY 11201,9,4.5,2,(917) 909-0200,Coffee & Tea,0
P6O2I3PbON26-P9Jhb7Q1A,Young Xinjiang BBQ Cart,Forsyth St & Division St New York NY 10002,32,4,1,,Barbeque,0
P6mNpH4eBPA-42Z0PFEqtQ,Regina's Grocery,27 Orchard St New York NY 10002,15,4.5,2,(917) 261-5792,Italian,0
P7Fknge9fIqgjIuBK9QJng,Fang Gourmet Tea,135-25 Roosevelt Ave Flushing NY 11354,31,4.5,2,(888) 888-0216,Coffee & Tea,0
P7RpZRG_pHokXA1D29u8wg,El Vicentino Restaurant,43-37 162nd St Flushing NY 11358,36,4,1,(718) 886-7825,Salvadoran,0
P7y4IRx9ddu3cNxDUo7b8A,Islands Restaurant,7531 Carson Blvd Ste B-2 Long Beach CA 90808,257,3.5,2,(562) 421-6798,Burgers,0
P7yE1T1TDFIiYgLdEYR3Gw,Bill's Townhouse,57 E 54th St New York NY 10022,69,4.5,3,(212) 518-2727,American (New),0
P8PGGzxZeMm6Na5gYqvudw,Travesias,3834 E Tremont Ave Bronx NY 10465,366,4,2,(718) 828-3834,Latin American,0
P8YbK6_2TnXHojrs0ycisg,Ninja New York,25 Hudson St New York NY 10013,1499,3.5,3,(212) 274-8500,Japanese,0
P90fQ5WHs381XvgEibs9OQ,J & V Pizzeria,6322 18th Ave Brooklyn NY 11204,193,4,1,(718) 232-2700,Pizza,0
P91q647NhgyIf7nLc4wYsQ,Frankel's Delicatessen,631 Manhattan Ave Brooklyn NY 11222,160,4,2,(718) 389-2302,Delis,0
P9Apxdqhy2kyJitIoYFWLg,Bari's Pizza,596 Bay St Staten Island NY 10304,32,3.5,1,(718) 876-0002,Pizza,0
P9pntkzhLHGScNV5ujkO9w,Wing Huang Resturaunt,111 Lafayette St New York NY 10013,1,1,0,(212) 274-0690,Szechuan,0
P9x0uX9nmPCph1mWM3k4vg,Barely Disfigured,257 Smith St Brooklyn NY 11231,16,4.5,3,(718) 858-5646,Cocktail Bars,0
PA0YZcAO59uTjE_aLqChFw,The 13th Step,149 2nd Ave New York NY 10003,515,3,1,(212) 228-8020,Sports Bars,0
PAJdNrD4HFBN16OAFeDx4A,Ponche Taqueria & Cantina,420 W 49th St New York NY 10019,440,4,2,(212) 581-1235,Mexican,0
PAN4LVMwqXbhzzSiD3RFGw,Stellar Brews,32-11 Broadway Astoria NY 11106,36,4.5,1,(917) 832-6414,Coffee & Tea,0
PARuXFvHeGKx0LNZxq3y-Q,The Poffertjes Man,Greeley Square New York NY 10001,3,3.5,0,,Food Stands,0
PAqdplgKhagEx9ewNDxjZw,Brooklyn Heights Promenade,Columbia Heights Brooklyn NY 11201,292,5,0,(212) 639-9675,Parks,0
PBANqEaSuAbx77opA-ro1A,Blue Star Coffee,60 Wall St at Hanover St New York NY 10005,1,4,1,,Coffee & Tea,0
PBKRru_m7vMerbDFyup0ig,Panorama Gardens Pizzeria & Restaurant,182 B Maple Ave Rockville Centre NY 11570,38,4.5,2,(516) 442-7771,Pizza,0
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,1 Central Park W New York NY 10023,1671,4.5,4,(212) 299-3900,French,0
PBowYD8-vzqbv4yx0TilVg,Ramen Shack,13-13 40th Ave Long Island City NY 11101,125,4.5,2,(929) 522-0285,Ramen,0
PBsVApRd0dHVjWgiGZgcRQ,Louie & Ernie's Pizza,1300 Crosby Ave Bronx NY 10461,206,4.5,1,(718) 829-6230,Pizza,0
PDLYcA21uXCAlqRAkQLNNw,Ovenly,31 Greenpoint Ave Brooklyn NY 11222,167,4,2,(888) 899-2213,Bakeries,0
PDP02g7Ix2zSLWQaBTsjBQ,10 Jin's Empire Asian Cuisine,10 Murray St New York NY 10007,25,2,1,(212) 346-9688,Sushi Bars,0
PDV1-VSwsjLTfBxT8s_FTg,Allen Street Pizza,84 Hester St New York NY 10002,5,2,0,(212) 219-7766,Pizza,0
PDsUXTrLda1WwTraNFbWRA,Saint & Second,4828 E 2nd St Long Beach CA 90803,1110,4,2,(562) 433-4828,American (New),0
PEEw2ip9VrmiMBP4b6op_g,Govinda's Vegetarian,305 Schermerhorn St Brooklyn NY 11217,144,4.5,1,(347) 249-4064,Vegetarian,0
PEIFoRG_wIRJsvupgQtCpw,House of Hayden,421 E 1st St Long Beach CA 90802,234,4,1,(562) 435-5699,Bars,0
PEPJFfthSeVqjC2au214tA,Under the Sun,244 E 3rd St Long Beach CA 90802,118,4.5,2,(562) 912-7500,Live/Raw Food,0
PFPO1ahPPXk8znXYGs48Yg,Little Skips,941 Willoughby Ave Brooklyn NY 11221,373,4,1,(718) 484-0980,Cafes,0
PFtRQf8uL8ynIDg_1gWr0g,Nhà Minh,485 Morgan Ave Brooklyn NY 11222,100,4.5,2,(718) 387-7848,Vietnamese,0
PG4GjnlFs0Rbqa-m8NXzrA,Jerry's Place,1537 E 4th St Long Beach CA 90802,309,4,1,(562) 436-3323,Breakfast & Brunch,0
PGQX5sI4N56SIwbpo2itiA,King Souvlaki,Bayside NY 11361,86,4,1,(347) 951-8316,Food Trucks,0
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,121 Hudson St New York NY 10013,324,3,4,(212) 965-9500,Chinese,0
PGr_Fx5_HhwzAgBOJ2URUw,La Rondine Pizza & Restaurant,12038 Queens Blvd Kew Gardens NY 11415,75,3.5,1,(718) 793-2556,Pizza,0
PH41qdysinGhW9iRqQxqcw,Mary's Gourmet Donut Shoppe,498 Green Ln Bristol PA 19007,19,4.5,1,(215) 826-9971,Donuts,0
PHba70eFxMtlhJLE2IZ5dA,La Rivista Ristorante,313 W 46th St New York NY 10036,70,3,3,(212) 245-1707,Italian,0
PIc04W2EdwLmuECI2NntGg,El Rocoto,11433 S St Cerritos CA 90703,1043,4,2,(562) 924-1919,Peruvian,0
PIn-UUN953k8K9_Hffef6w,Cranberry's,48 Henry St Brooklyn NY 11201,108,4,1,(718) 624-3500,Bakeries,0
PJLClxTRhh2yOfp3kvxTFg,Suprema,92 Park Ave Rutherford NJ 07070,46,4.5,2,(201) 531-1190,Delis,0
PJSrhqPpYKXYcBKYfRexDQ,El Mofongo Restaurant,684 Fulton Ave Hempstead NY 11550,147,5,1,(516) 280-7782,Dominican,0
PJeuLlvja4ZKv_tHq_pE1A,Heidelberg Restaurant,1648 2nd Ave New York NY 10028,602,4,2,(212) 628-2332,German,1
PJgLgy6YfSebDg45F5scSw,Creme de la Crepe,400 E 1st St Long Beach CA 90802,852,4,2,(562) 437-2222,Creperies,0
PK-ohmmqEQXipgm_U8JjrA,Tisserie 55,870 7th Ave New York NY 10019,264,4,1,(212) 463-0850,Cafes,0
PKnNs80G7n_KAX9p8E7hpA,Casa Sanchez No 3,1801 E Pacific Coast Hwy Long Beach CA 90806,42,4,1,(562) 599-5774,Mexican,0
PMJ_HTolTDuplVPydhPB-A,Charlie Meaney's Bar & Grill,52 Central Ct Valley Stream NY 11580,70,3.5,2,(516) 596-2337,American (Traditional),0
PMp7WlHIXQUnej-Ds1jRfw,Blind Tiger Ale House,281 Bleecker St New York NY 10014,826,4,2,(212) 462-4682,American (Traditional),0
PNJJrao73hdGU1zYXqaP-g,Village Diner,8174 Lefferts Blvd Kew Gardens NY 11415,90,3,2,(718) 850-3787,Diners,0
PNPTSkU2HuYKMFmzDX7atA,5th Avenue Market & Gourmet Deli,185 5th Ave Brooklyn NY 11217,100,4.5,1,(718) 230-8050,Delis,0
PNvgVVQJQB7Ddtwp66LnKA,The Local Spot,6200 B E Pacific Coast Hwy Ste B Long Beach CA 90803,662,4.5,2,(562) 498-0400,Breakfast & Brunch,0
POGfmcCkuLpkP_Vz98DuwQ,Caliente Cab,61 7th Ave S New York NY 10014,647,2.5,2,(212) 243-8517,Mexican,0
PONtyQEKPROcBbnp4oZXTQ,Chipotle Mexican Grill,281 Broadway New York NY 10007,43,3,2,(212) 385-3506,Mexican,0
POkV0nmk7LAhB7-BjRNUFw,L'estudio Cafe Catering,61 Hester St New York NY 10002,30,4,2,(212) 254-9825,Mediterranean,0
PQEtMZD-dKNuiYIW2Pbpxg,Wawa,5900 Bristol Pk Bristol PA 19007,7,4.5,2,(215) 781-8080,Convenience Stores,0
PQupJhGVIyKBc17UbSbjaw,Captain Fried Chicken,39 Madison St New York NY 10038,13,3.5,1,(212) 587-0281,Chicken Wings,0
PQymZd-h0Y9QXLzFyyd1Zg,Mee Cafe,26 Rutgers St New York NY 10002,63,4.5,1,(646) 996-0029,Cafes,0
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,246 Main St Fort Lee NJ 07024,178,4.5,2,(201) 585-1319,Japanese,0
PSnNzN1rrIGM5Oj8Yu20Ew,Grand Central Oyster Bar,89 E 42nd St New York NY 10017,1367,3.5,3,(212) 490-6650,Seafood,0
PSpGb8041o_FXpj3V4Y-iw,Gyro World,194-21 Northern Blvd Flushing NY 11358,447,3.5,2,(718) 428-3800,Greek,0
PSpGb8041o_FXpj3V4Y-iw,Gyro World,194-21 Northern Blvd Flushing NY 11358,448,3.5,2,(718) 428-3800,Greek,0
PTD89LIO5U1IT-JdfYkQCw,Il Villagio,366 Hempstead Ave Malverne NY 11565,38,4,4,(516) 792-6336,Italian,0
PTND0ejbxVZlggP-lco8ow,zpizza,5718 E 7th St Long Beach CA 90803,137,3.5,2,(562) 498-0778,Pizza,0
PTXjCk2wEkkYnrVGHnjjDg,Five Guys,6122 188th St Fresh Meadows NY 11356,89,3.5,2,(718) 264-1818,Burgers,0
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave New York NY 10024,368,4,3,(212) 580-0007,Sushi Bars,0
PTyYMfmR1iqxvLfEiSlGbw,Hungry Horse Drive-In,454 W Willow St Long Beach CA 90806,121,4,1,(562) 426-7232,Burgers,0
PU0CNZpymI6dIbeM4pZ-4g,Rancho Los Cerritos,4600 N Virginia Rd Long Beach CA 90807,48,4.5,0,(562) 570-1755,Museums,0
PUAGoznYoLrrcagjG0q1Vg,Brand's Deli,44 W Park Ave Long Beach NY 11561,40,4,1,(516) 431-1795,Delis,0
